node,time_s,breaths_per_min,band_power_ratio
1,20.483,13.701,0.0
1,20.529,13.701,0.0
1,20.738,13.701,0.0
1,20.878,13.701,0.0
1,20.947,13.701,0.0
1,20.96,13.701,0.0
1,20.981,13.701,0.0
1,21.011,13.701,0.0
1,21.063,13.701,0.0
1,21.153,13.701,0.0
1,21.204,13.701,0.0
1,21.255,13.701,0.0
1,21.287,9.134,0.625
1,21.35,9.134,0.625
1,21.402,9.134,0.625
1,21.446,9.134,0.625
1,21.535,9.134,0.625
1,21.536,9.134,0.625
1,21.594,9.134,0.625
1,21.614,9.134,0.625
1,21.762,9.134,0.625
1,21.868,9.134,0.625
1,21.924,9.134,0.625
1,21.977,9.134,0.625
1,22.103,9.134,0.625
1,22.127,9.134,0.625
1,22.18,9.134,0.625
1,22.216,9.134,0.625
1,22.269,9.134,0.625
1,22.31,9.134,0.625
1,22.376,9.134,0.625
1,22.438,9.134,1.0
1,22.546,9.134,1.0
1,22.557,9.134,1.0
1,22.743,9.134,1.0
1,22.791,9.134,1.0
1,22.843,9.134,1.0
1,22.893,9.134,1.0
1,22.946,9.134,1.0
1,22.997,9.134,1.0
1,23.047,9.134,1.0
1,23.149,9.134,1.0
1,23.201,9.134,1.0
1,23.23,9.134,1.0
1,23.252,9.134,1.0
1,23.306,9.134,1.0
1,23.356,9.134,1.0
1,23.405,9.134,1.0
1,23.449,9.134,1.0
1,23.551,9.134,1.0
1,23.559,9.134,0.75
1,23.61,9.134,0.75
1,23.711,9.134,0.75
1,23.744,9.134,0.75
1,23.855,9.134,0.75
1,23.961,9.134,0.75
1,24.066,9.134,0.75
1,24.17,9.134,0.75
1,24.258,9.134,0.75
1,24.391,9.134,0.75
1,24.444,9.134,0.75
1,24.486,9.134,0.75
1,24.524,9.134,0.75
1,24.582,9.134,0.75
1,24.611,9.134,0.75
1,24.687,9.134,0.75
1,24.737,9.134,0.75
1,24.788,9.134,0.75
1,24.84,9.134,0.75
1,24.89,9.134,0.625
1,24.942,9.134,0.625
1,24.992,9.134,0.625
1,25.046,9.134,0.625
1,25.095,9.134,0.625
1,25.146,9.134,0.625
1,25.197,9.134,0.625
1,25.251,9.134,0.625
1,25.302,9.134,0.625
1,25.404,9.134,0.625
1,25.454,9.134,0.625
1,25.486,9.134,0.625
1,25.548,9.134,0.625
1,25.6,9.134,0.625
1,25.654,9.134,0.625
1,25.69,9.134,0.625
1,25.806,9.134,0.625
1,25.858,9.134,0.625
1,25.896,9.134,0.625
1,25.954,13.701,0.0
1,25.997,13.701,0.0
1,26.097,13.701,0.0
1,26.21,13.701,0.0
1,26.313,13.701,0.0
1,26.53,13.701,0.0
1,26.579,13.701,0.0
1,26.612,13.701,0.0
1,26.671,13.701,0.0
1,26.734,13.701,0.0
1,26.785,13.701,0.0
1,26.838,13.701,0.0
1,26.889,13.701,0.0
1,26.939,13.701,0.0
1,26.989,13.701,0.0
1,27.041,13.701,0.0
1,27.092,13.701,0.0
1,27.144,13.701,0.0
1,27.254,13.701,0.0
1,27.391,9.134,0.75
1,27.444,9.134,0.75
1,27.495,9.134,0.75
1,27.546,9.134,0.75
1,27.594,9.134,0.75
1,27.657,9.134,0.75
1,27.706,9.134,0.75
1,27.806,9.134,0.75
1,27.861,9.134,0.75
1,27.911,9.134,0.75
1,27.965,9.134,0.75
1,28.014,9.134,0.75
1,28.118,9.134,0.75
1,28.148,9.134,0.75
1,28.208,9.134,0.75
1,28.257,9.134,0.75
1,28.314,9.134,0.75
1,28.379,9.134,0.75
1,28.431,9.134,0.75
1,28.485,9.134,0.75
1,28.525,9.134,0.75
1,28.582,9.134,0.75
1,28.642,9.134,0.75
1,28.678,9.134,0.75
1,28.874,9.134,0.75
1,28.979,9.134,0.75
1,29.035,9.134,0.75
1,29.069,9.134,0.75
1,29.179,9.134,0.75
1,29.275,9.134,0.75
1,29.384,9.134,0.75
1,29.397,9.134,0.75
1,29.447,9.134,0.75
1,29.48,9.134,0.75
1,29.542,9.134,0.75
1,29.609,9.134,0.75
1,29.652,9.134,0.75
1,29.704,9.134,0.75
1,29.795,15.984,0.75
1,29.846,15.984,0.75
1,29.899,15.984,0.75
1,29.952,15.984,0.75
1,30.004,15.984,0.75
1,30.056,15.984,0.75
1,30.101,15.984,0.75
1,30.163,15.984,0.75
1,30.216,15.984,0.75
1,30.268,15.984,0.75
1,30.317,15.984,0.75
1,30.369,15.984,0.75
1,30.421,15.984,0.75
1,30.472,15.984,0.75
1,30.524,15.984,0.75
1,30.568,15.984,0.75
1,30.62,15.984,0.75
1,30.67,15.984,0.75
1,30.728,15.984,0.75
1,30.819,18.268,0.625
1,30.92,18.268,0.625
1,30.933,18.268,0.625
1,30.961,18.268,0.625
1,31.025,18.268,0.625
1,31.035,18.268,0.625
1,31.079,18.268,0.625
1,31.12,18.268,0.625
1,31.187,18.268,0.625
1,31.237,18.268,0.625
1,31.333,18.268,0.625
1,31.391,18.268,0.625
1,31.437,18.268,0.625
1,31.445,18.268,0.625
1,31.541,18.268,0.625
1,31.594,18.268,0.625
1,31.701,18.268,0.625
1,31.746,18.268,0.625
1,31.854,18.268,0.625
1,31.904,18.268,0.75
1,31.958,18.268,0.75
1,32.009,18.268,0.75
1,32.06,18.268,0.75
1,32.11,18.268,0.75
1,32.161,18.268,0.75
1,32.212,18.268,0.75
1,32.263,18.268,0.75
1,32.316,18.268,0.75
1,32.367,18.268,0.75
1,32.465,18.268,0.75
1,32.517,18.268,0.75
1,32.57,18.268,0.75
1,32.622,18.268,0.75
1,32.674,18.268,0.75
1,32.724,18.268,0.75
1,32.775,18.268,0.75
1,32.859,18.268,0.75
1,32.914,18.268,0.75
1,32.972,18.268,0.625
1,33.062,18.268,0.625
1,33.082,18.268,0.625
1,33.122,18.268,0.625
1,33.178,18.268,0.625
1,33.23,18.268,0.625
1,33.282,18.268,0.625
1,33.385,18.268,0.625
1,33.495,18.268,0.625
1,33.544,18.268,0.625
1,33.583,18.268,0.625
1,33.638,18.268,0.625
1,33.678,18.268,0.625
1,33.79,18.268,0.625
1,33.819,18.268,0.625
1,33.871,18.268,0.625
1,33.901,18.268,0.625
1,33.953,18.268,0.625
1,33.993,18.268,0.625
1,34.098,18.268,0.75
1,34.191,18.268,0.75
1,34.245,18.268,0.75
1,34.305,18.268,0.75
1,34.407,18.268,0.75
1,34.517,18.268,0.75
1,34.575,18.268,0.75
1,34.618,18.268,0.75
1,34.67,18.268,0.75
1,34.699,18.268,0.75
1,34.72,18.268,0.75
1,34.749,18.268,0.75
1,34.813,18.268,0.75
1,34.851,18.268,0.75
1,34.926,18.268,0.75
1,34.953,18.268,0.75
1,35.011,18.268,0.75
1,35.071,18.268,0.75
1,35.11,18.268,0.75
1,35.13,18.268,0.625
1,35.234,18.268,0.625
1,35.285,18.268,0.625
1,35.315,18.268,0.625
1,35.336,18.268,0.625
1,35.386,18.268,0.625
1,35.438,18.268,0.625
1,35.49,18.268,0.625
1,35.541,18.268,0.625
1,35.591,18.268,0.625
1,35.642,18.268,0.625
1,35.693,18.268,0.625
1,35.746,18.268,0.625
1,35.797,18.268,0.625
1,35.829,18.268,0.625
1,35.888,18.268,0.625
1,35.944,18.268,0.625
1,35.995,18.268,0.625
1,36.1,18.268,0.625
1,36.156,18.268,0.75
1,36.205,18.268,0.75
1,36.23,18.268,0.75
1,36.257,18.268,0.75
1,36.309,18.268,0.75
1,36.385,18.268,0.75
1,36.412,18.268,0.75
1,36.452,18.268,0.75
1,36.463,18.268,0.75
1,36.524,18.268,0.75
1,36.547,18.268,0.75
1,36.642,18.268,0.75
1,36.719,18.268,0.75
1,36.768,18.268,0.75
1,36.821,18.268,0.75
1,36.917,18.268,0.75
1,36.973,18.268,0.75
1,37.023,18.268,0.75
1,37.056,18.268,0.75
1,37.076,15.984,0.625
1,37.121,15.984,0.625
1,37.175,15.984,0.625
1,37.22,15.984,0.625
1,37.269,15.984,0.625
1,37.339,15.984,0.625
1,37.391,15.984,0.625
1,37.445,15.984,0.625
1,37.583,15.984,0.625
1,37.632,15.984,0.625
1,37.74,15.984,0.625
1,37.79,15.984,0.625
1,37.895,15.984,0.625
1,37.946,15.984,0.625
1,37.978,15.984,0.625
1,38.019,15.984,0.625
1,38.073,15.984,0.625
1,38.103,15.984,0.625
1,38.153,15.984,0.625
1,38.19,18.268,0.5
1,38.241,18.268,0.5
1,38.39,18.268,0.5
1,38.407,18.268,0.5
1,38.462,18.268,0.5
1,38.505,18.268,0.5
1,38.51,18.268,0.5
1,38.55,18.268,0.5
1,38.612,18.268,0.5
1,38.655,18.268,0.5
1,38.696,18.268,0.5
1,38.751,18.268,0.5
1,38.81,18.268,0.5
1,38.912,18.268,0.5
1,38.969,18.268,0.5
1,39.016,18.268,0.5
1,39.106,18.268,0.5
1,39.16,18.268,0.5
1,39.223,18.268,0.5
1,39.272,18.268,0.75
1,39.378,18.268,0.75
1,39.438,18.268,0.75
1,39.497,18.268,0.75
1,39.54,18.268,0.75
1,39.578,18.268,0.75
1,39.624,18.268,0.75
1,39.636,18.268,0.75
1,39.687,18.268,0.75
1,39.726,18.268,0.75
1,39.781,18.268,0.75
1,39.835,18.268,0.75
1,39.947,18.268,0.75
1,39.994,18.268,0.75
1,40.047,18.268,0.75
1,40.102,18.268,0.75
1,40.148,18.268,0.75
1,40.201,18.268,0.75
1,40.254,18.268,0.75
1,40.305,18.268,0.75
1,40.352,18.268,0.75
1,40.456,18.268,0.75
1,40.556,18.268,0.75
1,40.61,18.268,0.75
1,40.641,18.268,0.75
1,40.846,18.268,0.75
1,40.959,18.268,0.75
1,41.01,18.268,0.75
1,41.05,18.268,0.75
1,41.106,18.268,0.75
1,41.161,18.268,0.75
1,41.268,18.268,0.75
1,41.321,18.268,0.75
1,41.371,18.268,0.75
1,41.474,18.268,0.75
1,41.561,18.268,0.75
1,41.582,18.268,0.75
1,41.683,18.268,0.75
1,41.778,18.268,0.625
1,41.787,18.268,0.625
1,41.831,18.268,0.625
1,41.891,18.268,0.625
1,41.965,18.268,0.625
1,41.992,18.268,0.625
1,42.042,18.268,0.625
1,42.074,18.268,0.625
1,42.176,18.268,0.625
1,42.2,18.268,0.625
1,42.251,18.268,0.625
1,42.301,18.268,0.625
1,42.353,18.268,0.625
1,42.402,18.268,0.625
1,42.456,18.268,0.625
1,42.496,18.268,0.625
1,42.555,18.268,0.625
1,42.602,18.268,0.625
1,42.661,18.268,0.625
1,42.709,18.268,0.5
1,42.759,18.268,0.5
1,42.791,18.268,0.5
1,42.926,18.268,0.5
1,43.007,18.268,0.5
1,43.055,18.268,0.5
1,43.098,18.268,0.5
1,43.161,18.268,0.5
1,43.213,18.268,0.5
1,43.22,18.268,0.5
1,43.273,18.268,0.5
1,43.323,18.268,0.5
1,43.373,18.268,0.5
1,43.43,18.268,0.5
1,43.587,18.268,0.5
1,43.635,18.268,0.5
1,43.68,18.268,0.5
1,43.734,18.268,0.5
1,43.784,18.268,0.5
1,43.817,18.268,0.625
1,43.835,18.268,0.625
1,43.883,18.268,0.625
1,44.04,18.268,0.625
1,44.09,18.268,0.625
1,44.123,18.268,0.625
1,44.178,18.268,0.625
1,44.205,18.268,0.625
1,44.226,18.268,0.625
1,44.254,18.268,0.625
1,44.305,18.268,0.625
1,44.34,18.268,0.625
1,44.429,18.268,0.625
1,44.45,18.268,0.625
1,44.499,18.268,0.625
1,44.551,18.268,0.625
1,44.587,18.268,0.625
1,44.635,18.268,0.625
1,44.654,18.268,0.625
1,44.704,18.268,0.625
1,44.751,18.268,0.625
1,44.802,18.268,0.625
1,44.855,18.268,0.625
1,44.907,18.268,0.625
1,45.05,18.268,0.625
1,45.157,18.268,0.625
1,45.168,18.268,0.625
1,45.22,18.268,0.625
1,45.269,18.268,0.625
1,45.362,18.268,0.625
1,45.414,18.268,0.625
1,45.466,18.268,0.625
1,45.491,18.268,0.625
1,45.542,18.268,0.625
1,45.574,18.268,0.625
1,45.679,18.268,0.625
1,45.728,18.268,0.625
1,45.757,18.268,0.625
1,45.782,18.268,0.5
1,45.833,18.268,0.5
1,45.884,18.268,0.5
1,45.935,18.268,0.5
1,45.966,18.268,0.5
1,45.986,18.268,0.5
1,46.036,18.268,0.5
1,46.087,18.268,0.5
1,46.138,18.268,0.5
1,46.192,18.268,0.5
1,46.242,18.268,0.5
1,46.292,18.268,0.5
1,46.399,18.268,0.5
1,46.445,18.268,0.5
1,46.497,18.268,0.5
1,46.579,18.268,0.5
1,46.602,18.268,0.5
1,46.652,18.268,0.5
1,46.694,18.268,0.5
1,46.702,18.268,0.5
1,46.752,18.268,0.5
1,46.908,18.268,0.5
1,46.957,18.268,0.5
1,47.009,18.268,0.5
1,47.061,18.268,0.5
1,47.113,18.268,0.5
1,47.165,18.268,0.5
1,47.195,18.268,0.5
1,47.213,18.268,0.5
1,47.265,18.268,0.5
1,47.317,18.268,0.5
1,47.367,18.268,0.5
1,47.421,18.268,0.5
1,47.469,18.268,0.5
1,47.501,18.268,0.5
1,47.521,18.268,0.5
1,47.571,18.268,0.5
1,47.621,18.268,0.5
1,47.706,15.984,0.625
1,47.725,15.984,0.625
1,47.778,15.984,0.625
1,47.829,15.984,0.625
1,47.869,15.984,0.625
1,47.911,15.984,0.625
1,47.931,15.984,0.625
1,47.981,15.984,0.625
1,48.013,15.984,0.625
1,48.032,15.984,0.625
1,48.085,15.984,0.625
1,48.132,15.984,0.625
1,48.185,15.984,0.625
1,48.219,15.984,0.625
1,48.275,15.984,0.625
1,48.332,15.984,0.625
1,48.437,15.984,0.625
1,48.539,15.984,0.625
1,48.641,15.984,0.625
1,48.692,18.268,0.375
1,48.749,18.268,0.375
1,48.8,18.268,0.375
1,48.853,18.268,0.375
1,48.905,18.268,0.375
1,48.934,18.268,0.375
1,48.953,18.268,0.375
1,48.99,18.268,0.375
1,49.034,18.268,0.375
1,49.058,18.268,0.375
1,49.108,18.268,0.375
1,49.16,18.268,0.375
1,49.211,18.268,0.375
1,49.262,18.268,0.375
1,49.314,18.268,0.375
1,49.364,18.268,0.375
1,49.418,18.268,0.375
1,49.467,18.268,0.375
1,49.518,18.268,0.375
1,49.556,15.984,0.375
1,49.611,15.984,0.375
1,49.663,15.984,0.375
1,49.716,15.984,0.375
1,49.763,15.984,0.375
1,49.802,15.984,0.375
1,49.87,15.984,0.375
1,49.904,15.984,0.375
1,49.966,15.984,0.375
1,49.98,15.984,0.375
1,50.006,15.984,0.375
1,50.069,15.984,0.375
1,50.125,15.984,0.375
1,50.165,15.984,0.375
1,50.259,15.984,0.375
1,50.286,15.984,0.375
1,50.337,15.984,0.375
1,50.389,15.984,0.375
1,50.46,15.984,0.375
1,50.495,13.701,0.25
1,50.541,13.701,0.25
1,50.593,13.701,0.25
1,50.682,13.701,0.25
1,50.738,13.701,0.25
1,50.786,13.701,0.25
1,50.799,13.701,0.25
1,50.852,13.701,0.25
1,50.881,13.701,0.25
1,50.936,13.701,0.25
1,50.99,13.701,0.25
1,51.005,13.701,0.25
1,51.105,13.701,0.25
1,51.156,13.701,0.25
1,51.195,13.701,0.25
1,51.207,13.701,0.25
1,51.258,13.701,0.25
1,51.313,13.701,0.25
1,51.365,13.701,0.25
1,51.416,9.134,0.75
1,51.483,9.134,0.75
1,51.516,9.134,0.75
1,51.566,9.134,0.75
1,51.618,9.134,0.75
1,51.721,9.134,0.75
1,51.771,9.134,0.75
1,51.815,9.134,0.75
1,51.874,9.134,0.75
1,51.921,9.134,0.75
1,51.984,9.134,0.75
1,52.037,9.134,0.75
1,52.123,9.134,0.75
1,52.13,9.134,0.75
1,52.181,9.134,0.75
1,52.223,9.134,0.75
1,52.234,9.134,0.75
1,52.34,9.134,0.75
1,52.385,9.134,0.75
1,52.432,9.134,0.625
1,52.505,9.134,0.625
1,52.532,9.134,0.625
1,52.62,9.134,0.625
1,52.645,9.134,0.625
1,52.707,9.134,0.625
1,52.745,9.134,0.625
1,52.795,9.134,0.625
1,52.847,9.134,0.625
1,52.896,9.134,0.625
1,52.948,9.134,0.625
1,53.001,9.134,0.625
1,53.051,9.134,0.625
1,53.101,9.134,0.625
1,53.206,9.134,0.625
1,53.258,9.134,0.625
1,53.31,9.134,0.625
1,53.358,9.134,0.625
1,53.409,9.134,0.625
1,53.441,13.701,0.75
1,53.462,13.701,0.75
1,53.512,13.701,0.75
1,53.546,13.701,0.75
1,53.566,13.701,0.75
1,53.644,13.701,0.75
1,53.666,13.701,0.75
1,53.772,13.701,0.75
1,53.82,13.701,0.75
1,53.919,13.701,0.75
1,53.97,13.701,0.75
1,54.062,13.701,0.75
1,54.074,13.701,0.75
1,54.125,13.701,0.75
1,54.178,13.701,0.75
1,54.23,13.701,0.75
1,54.28,13.701,0.75
1,54.338,13.701,0.75
1,54.395,13.701,0.75
1,54.449,13.701,0.75
1,54.49,13.701,0.75
1,54.662,13.701,0.75
1,54.691,13.701,0.75
1,54.739,13.701,0.75
1,54.793,13.701,0.75
1,54.842,13.701,0.75
1,54.895,13.701,0.75
1,54.944,13.701,0.75
1,54.995,13.701,0.75
1,55.048,13.701,0.75
1,55.097,13.701,0.75
1,55.188,13.701,0.75
1,55.202,13.701,0.75
1,55.241,13.701,0.75
1,55.29,13.701,0.75
1,55.405,13.701,0.75
1,55.457,13.701,0.75
1,55.498,13.701,0.75
1,55.519,13.701,0.75
1,55.573,13.701,0.75
1,55.61,13.701,0.75
1,55.652,13.701,0.75
1,55.701,13.701,0.75
1,55.712,13.701,0.75
1,55.764,13.701,0.75
1,55.816,13.701,0.75
1,55.866,13.701,0.75
1,55.905,13.701,0.75
1,55.958,13.701,0.75
1,56.009,13.701,0.75
1,56.122,13.701,0.75
1,56.194,13.701,0.75
1,56.226,13.701,0.75
1,56.279,13.701,0.75
1,56.314,13.701,0.75
1,56.384,13.701,0.75
1,56.491,13.701,0.75
1,56.532,13.701,0.625
1,56.584,13.701,0.625
1,56.636,13.701,0.625
1,56.689,13.701,0.625
1,56.736,13.701,0.625
1,56.788,13.701,0.625
1,56.839,13.701,0.625
1,56.89,13.701,0.625
1,56.942,13.701,0.625
1,56.993,13.701,0.625
1,57.031,13.701,0.625
1,57.086,13.701,0.625
1,57.134,13.701,0.625
1,57.212,13.701,0.625
1,57.249,13.701,0.625
1,57.3,13.701,0.625
1,57.352,13.701,0.625
1,57.404,13.701,0.625
1,57.454,13.701,0.625
1,57.505,22.835,0.5
1,57.539,22.835,0.5
1,57.651,22.835,0.5
1,57.661,22.835,0.5
1,57.71,22.835,0.5
1,57.749,22.835,0.5
1,57.806,22.835,0.5
1,57.857,22.835,0.5
1,57.911,22.835,0.5
1,57.961,22.835,0.5
1,58.064,22.835,0.5
1,58.174,22.835,0.5
1,58.222,22.835,0.5
1,58.274,22.835,0.5
1,58.335,22.835,0.5
1,58.383,22.835,0.5
1,58.433,22.835,0.5
1,58.498,22.835,0.5
1,58.541,22.835,0.5
1,58.582,18.268,0.0
1,58.657,18.268,0.0
1,58.685,18.268,0.0
1,58.723,18.268,0.0
1,58.774,18.268,0.0
1,58.886,18.268,0.0
1,58.992,18.268,0.0
1,59.043,18.268,0.0
1,59.083,18.268,0.0
1,59.092,18.268,0.0
1,59.143,18.268,0.0
1,59.283,18.268,0.0
1,59.386,18.268,0.0
1,59.503,18.268,0.0
1,59.587,18.268,0.0
1,59.644,18.268,0.0
1,59.696,18.268,0.0
1,59.758,18.268,0.0
1,59.801,18.268,0.0
1,59.902,18.268,0.0
1,59.911,18.268,0.0
1,59.964,18.268,0.0
1,60.065,18.268,0.0
1,60.108,18.268,0.0
1,60.118,18.268,0.0
1,60.264,18.268,0.0
1,60.309,18.268,0.0
1,60.323,18.268,0.0
1,60.378,18.268,0.0
1,60.431,18.268,0.0
1,60.483,18.268,0.0
1,60.532,18.268,0.0
1,60.583,18.268,0.0
1,60.629,18.268,0.0
1,60.68,18.268,0.0
1,60.738,18.268,0.0
1,60.775,18.268,0.0
1,60.832,18.268,0.0
1,60.891,15.984,0.625
1,60.937,15.984,0.625
1,60.989,15.984,0.625
1,61.038,15.984,0.625
1,61.088,15.984,0.625
1,61.14,15.984,0.625
1,61.243,15.984,0.625
1,61.295,15.984,0.625
1,61.345,15.984,0.625
1,61.385,15.984,0.625
1,61.435,15.984,0.625
1,61.491,15.984,0.625
1,61.55,15.984,0.625
1,61.6,15.984,0.625
1,61.623,15.984,0.625
1,61.66,15.984,0.625
1,61.707,15.984,0.625
1,61.757,15.984,0.625
1,61.83,15.984,0.625
1,61.856,13.701,0.625
1,61.908,13.701,0.625
1,61.961,13.701,0.625
1,62.018,13.701,0.625
1,62.057,13.701,0.625
1,62.128,13.701,0.625
1,62.169,13.701,0.625
1,62.254,13.701,0.625
1,62.289,13.701,0.625
1,62.32,13.701,0.625
1,62.368,13.701,0.625
1,62.37,13.701,0.625
1,62.415,13.701,0.625
1,62.525,13.701,0.625
1,62.574,13.701,0.625
1,62.624,13.701,0.625
1,62.675,13.701,0.625
1,62.771,13.701,0.625
1,62.826,13.701,0.625
1,62.876,13.701,0.375
1,62.98,13.701,0.375
1,63.083,13.701,0.375
1,63.175,13.701,0.375
1,63.189,13.701,0.375
1,63.281,13.701,0.375
1,63.385,13.701,0.375
1,63.484,13.701,0.375
1,63.538,13.701,0.375
1,63.589,13.701,0.375
1,63.64,13.701,0.375
1,63.7,13.701,0.375
1,63.753,13.701,0.375
1,63.812,13.701,0.375
1,63.864,13.701,0.375
1,63.892,13.701,0.375
1,63.946,13.701,0.375
1,63.995,13.701,0.375
1,64.11,13.701,0.375
1,64.162,18.268,0.5
1,64.212,18.268,0.5
1,64.316,18.268,0.5
1,64.368,18.268,0.5
1,64.416,18.268,0.5
1,64.468,18.268,0.5
1,64.52,18.268,0.5
1,64.571,18.268,0.5
1,64.622,18.268,0.5
1,64.674,18.268,0.5
1,64.711,18.268,0.5
1,64.725,18.268,0.5
1,64.777,18.268,0.5
1,64.828,18.268,0.5
1,64.855,18.268,0.5
1,64.92,18.268,0.5
1,64.956,18.268,0.5
1,65.022,18.268,0.5
1,65.071,18.268,0.5
1,65.18,20.551,0.625
1,65.34,20.551,0.625
1,65.391,20.551,0.625
1,65.441,20.551,0.625
1,65.495,20.551,0.625
1,65.547,20.551,0.625
1,65.594,20.551,0.625
1,65.646,20.551,0.625
1,65.687,20.551,0.625
1,65.74,20.551,0.625
1,65.752,20.551,0.625
1,65.8,20.551,0.625
1,65.854,20.551,0.625
1,65.903,20.551,0.625
1,65.962,20.551,0.625
1,66.003,20.551,0.625
1,66.056,20.551,0.625
1,66.106,20.551,0.625
1,66.146,20.551,0.625
1,66.199,13.701,0.0
1,66.252,13.701,0.0
1,66.313,13.701,0.0
1,66.371,13.701,0.0
1,66.431,13.701,0.0
1,66.473,13.701,0.0
1,66.575,13.701,0.0
1,66.625,13.701,0.0
1,66.677,13.701,0.0
1,66.73,13.701,0.0
1,66.771,13.701,0.0
1,66.876,13.701,0.0
1,66.927,13.701,0.0
1,66.976,13.701,0.0
1,67.028,13.701,0.0
1,67.082,13.701,0.0
1,67.133,13.701,0.0
1,67.182,13.701,0.0
1,67.232,13.701,0.0
1,67.393,20.551,0.625
1,67.445,20.551,0.625
1,67.493,20.551,0.625
1,67.543,20.551,0.625
1,67.594,20.551,0.625
1,67.642,20.551,0.625
1,67.674,20.551,0.625
1,67.699,20.551,0.625
1,67.752,20.551,0.625
1,67.799,20.551,0.625
1,67.851,20.551,0.625
1,67.912,20.551,0.625
1,67.965,20.551,0.625
1,68.003,20.551,0.625
1,68.052,20.551,0.625
1,68.09,20.551,0.625
1,68.143,20.551,0.625
1,68.199,20.551,0.625
1,68.254,20.551,0.625
1,68.402,15.984,0.25
1,68.454,15.984,0.25
1,68.515,15.984,0.25
1,68.567,15.984,0.25
1,68.616,15.984,0.25
1,68.719,15.984,0.25
1,68.77,15.984,0.25
1,68.823,15.984,0.25
1,68.874,15.984,0.25
1,68.923,15.984,0.25
1,68.973,15.984,0.25
1,69.027,15.984,0.25
1,69.076,15.984,0.25
1,69.129,15.984,0.25
1,69.178,15.984,0.25
1,69.221,15.984,0.25
1,69.275,15.984,0.25
1,69.335,15.984,0.25
1,69.385,15.984,0.25
1,69.498,18.268,0.25
1,69.542,18.268,0.25
1,69.622,18.268,0.25
1,69.639,18.268,0.25
1,69.69,18.268,0.25
1,69.742,18.268,0.25
1,69.793,18.268,0.25
1,69.845,18.268,0.25
1,69.939,18.268,0.25
1,69.99,18.268,0.25
1,70.094,18.268,0.25
1,70.251,18.268,0.25
1,70.356,18.268,0.25
1,70.461,18.268,0.25
1,70.51,18.268,0.25
1,70.562,18.268,0.25
1,70.615,18.268,0.25
1,70.663,18.268,0.25
1,70.715,18.268,0.25
1,70.765,13.701,0.0
1,70.817,13.701,0.0
1,70.869,13.701,0.0
1,70.927,13.701,0.0
1,70.97,13.701,0.0
1,71.024,13.701,0.0
1,71.075,13.701,0.0
1,71.13,13.701,0.0
1,71.176,13.701,0.0
1,71.28,13.701,0.0
1,71.33,13.701,0.0
1,71.382,13.701,0.0
1,71.424,13.701,0.0
1,71.478,13.701,0.0
1,71.579,13.701,0.0
1,71.63,13.701,0.0
1,71.687,13.701,0.0
1,71.739,13.701,0.0
1,71.782,13.701,0.0
1,71.79,20.551,1.0
1,71.843,20.551,1.0
1,71.881,20.551,1.0
1,71.936,20.551,1.0
1,72.045,20.551,1.0
1,72.086,20.551,1.0
1,72.186,20.551,1.0
1,72.236,20.551,1.0
1,72.3,20.551,1.0
1,72.391,20.551,1.0
1,72.498,20.551,1.0
1,72.506,20.551,1.0
1,72.558,20.551,1.0
1,72.61,20.551,1.0
1,72.66,20.551,1.0
1,72.701,20.551,1.0
1,72.712,20.551,1.0
1,72.802,20.551,1.0
1,72.841,20.551,1.0
1,72.91,22.835,0.625
1,73.02,22.835,0.625
1,73.075,22.835,0.625
1,73.122,22.835,0.625
1,73.172,22.835,0.625
1,73.224,22.835,0.625
1,73.274,22.835,0.625
1,73.301,22.835,0.625
1,73.327,22.835,0.625
1,73.429,22.835,0.625
1,73.538,22.835,0.625
1,73.623,22.835,0.625
1,73.632,22.835,0.625
1,73.658,22.835,0.625
1,73.682,22.835,0.625
1,73.732,22.835,0.625
1,73.775,22.835,0.625
1,73.832,22.835,0.625
1,73.885,22.835,0.625
1,73.933,9.134,0.625
1,73.982,9.134,0.625
1,74.043,9.134,0.625
1,74.089,9.134,0.625
1,74.193,9.134,0.625
1,74.246,9.134,0.625
1,74.297,9.134,0.625
1,74.321,9.134,0.625
1,74.394,9.134,0.625
1,74.433,9.134,0.625
1,74.453,9.134,0.625
1,74.504,9.134,0.625
1,74.554,9.134,0.625
1,74.607,9.134,0.625
1,74.64,9.134,0.625
1,74.759,9.134,0.625
1,74.81,9.134,0.625
1,74.861,9.134,0.625
1,74.914,9.134,0.625
1,74.964,22.835,0.75
1,75.017,22.835,0.75
1,75.068,22.835,0.75
1,75.124,22.835,0.75
1,75.17,22.835,0.75
1,75.219,22.835,0.75
1,75.258,22.835,0.75
1,75.314,22.835,0.75
1,75.367,22.835,0.75
1,75.477,22.835,0.75
1,75.527,22.835,0.75
1,75.578,22.835,0.75
1,75.631,22.835,0.75
1,75.681,22.835,0.75
1,75.79,22.835,0.75
1,75.792,22.835,0.75
1,75.844,22.835,0.75
1,75.885,22.835,0.75
1,75.989,22.835,0.75
1,76.039,22.835,0.625
1,76.091,22.835,0.625
1,76.142,22.835,0.625
1,76.181,22.835,0.625
1,76.233,22.835,0.625
1,76.283,22.835,0.625
1,76.391,22.835,0.625
1,76.443,22.835,0.625
1,76.495,22.835,0.625
1,76.501,22.835,0.625
1,76.661,22.835,0.625
1,76.706,22.835,0.625
1,76.8,22.835,0.625
1,76.898,22.835,0.625
1,76.91,22.835,0.625
1,76.96,22.835,0.625
1,76.999,22.835,0.625
